USC00136910,19701005,EVAP,38,,,0,
USC00136910,19701006,EVAP,48,,,0,
USC00136910,19701007,EVAP,38,,,0,
USC00136910,19701008,EVAP,38,,,0,
USC00136910,19701010,EVAP,41,,,0,
USC00136910,19701011,EVAP,25,,,0,
USC00136910,19701012,EVAP,25,,,0,
USC00136910,19701013,EVAP,10,,,0,
USC00136910,19701014,EVAP,28,,,0,
USC00136910,19701015,EVAP,18,,,0,
USC00136910,19701016,EVAP,38,,,0,
USC00136910,19701017,EVAP,38,,,0,
USC00136910,19701018,EVAP,43,,,0,
USC00136910,19701019,EVAP,10,,,0,
USC00136910,19701020,EVAP,18,,,0,
USC00136910,19701021,EVAP,20,,,0,
USC00136910,19701022,EVAP,20,,,0,
USC00136910,19701023,EVAP,8,,,0,
USC00136910,19701024,EVAP,8,,,0,
USC00136910,19701025,EVAP,18,,,0,
USC00136910,19701026,EVAP,23,,,0,
USC00136910,19701027,EVAP,3,,,0,
USC00136910,19701028,EVAP,23,,,0,
USC00136910,19701029,EVAP,25,,,0,
USC00136910,19701030,EVAP,8,,,0,
USC00136910,19710601,EVAP,66,,,0,
USC00136910,19710602,EVAP,66,,,0,
USC00136910,19710603,EVAP,71,,,0,
USC00136910,19710604,EVAP,69,,,0,
USC00136910,19710605,EVAP,86,,,0,
USC00136910,19710606,EVAP,99,,,0,
USC00136910,19710607,EVAP,102,,,0,
USC00136910,19710608,EVAP,94,,,0,
USC00136910,19710609,EVAP,66,,,0,
USC00136910,19710610,EVAP,53,,,0,
USC00136910,19710611,EVAP,76,,,0,
USC00136910,19710612,EVAP,91,,,0,
USC00136910,19710613,EVAP,89,,,0,
USC00136910,19710614,EVAP,53,,,0,
USC00136910,19710615,EVAP,30,,,0,
USC00136910,19710616,EVAP,36,,,0,
USC00136910,19710617,EVAP,74,,,0,
USC00136910,19710618,EVAP,71,,,0,
USC00136910,19710619,EVAP,76,,,0,
USC00136910,19710620,EVAP,114,,,0,
USC00136910,19710621,EVAP,43,,,0,
USC00136910,19710622,EVAP,86,,,0,
USC00136910,19710623,EVAP,53,,,0,
USC00136910,19710624,EVAP,76,,,0,
USC00136910,19710625,EVAP,53,,,0,
USC00136910,19710626,EVAP,74,,,0,
USC00136910,19710627,EVAP,84,,,0,
USC00136910,19710628,EVAP,114,,,0,
USC00136910,19710629,EVAP,109,,,0,
USC00136910,19710630,EVAP,114,,,0,
USC00136910,19710701,EVAP,58,,,0,
USC00136910,19710702,EVAP,53,,,0,
USC00136910,19710703,EVAP,102,,,0,
USC00136910,19710704,EVAP,48,,,0,
USC00136910,19710705,EVAP,23,,,0,
USC00136910,19710706,EVAP,10,,,0,
USC00136910,19710707,EVAP,76,,,0,
USC00136910,19710708,EVAP,64,,,0,
USC00136910,19710709,EVAP,66,,,0,
USC00136910,19710712,EVAP,38,,,0,
USC00136910,19710713,EVAP,84,,,0,
USC00136910,19710714,EVAP,97,,,0,
USC00136910,19710715,EVAP,36,,,0,
USC00136910,19710716,EVAP,84,,,0,
USC00136910,19710717,EVAP,109,,,0,
USC00136910,19710718,EVAP,89,,,0,
USC00136910,19710719,EVAP,69,,,0,
USC00136910,19710720,EVAP,114,,,0,
USC00136910,19710721,EVAP,112,,,0,
USC00136910,19710723,EVAP,84,,,0,
USC00136910,19710724,EVAP,112,,,0,
USC00136910,19710727,EVAP,97,,,0,
USC00136910,19710728,EVAP,91,,,0,
USC00136910,19710729,EVAP,10,,,0,
USC00136910,19710730,EVAP,81,,,0,
USC00136910,19710731,EVAP,79,,,0,
USC00136910,19710801,EVAP,79,,,0,
USC00136910,19710802,EVAP,97,,,0,
USC00136910,19710803,EVAP,15,,,0,
USC00136910,19710804,EVAP,53,,,0,
USC00136910,19710805,EVAP,86,,,0,
USC00136910,19710806,EVAP,30,,,0,
USC00136910,19710807,EVAP,84,,,0,
USC00136910,19710808,EVAP,43,,,0,
USC00136910,19710809,EVAP,74,,,0,
USC00136910,19710810,EVAP,76,,,0,
USC00136910,19710811,EVAP,66,,,0,
USC00136910,19710812,EVAP,102,,,0,
USC00136910,19710813,EVAP,53,,,0,
USC00136910,19710814,EVAP,152,,,0,
USC00136910,19710815,EVAP,38,,,0,
USC00136910,19710816,EVAP,81,,,0,
USC00136910,19710817,EVAP,30,,,0,
USC00136910,19710818,EVAP,51,,,0,
USC00136910,19710819,EVAP,76,,,0,
USC00136910,19710820,EVAP,64,,,0,
USC00136910,19710821,EVAP,33,,,0,
USC00136910,19710822,EVAP,8,,,0,
USC00136910,19710823,EVAP,76,,,0,
USC00136910,19710824,EVAP,61,,,0,
USC00136910,19710825,EVAP,69,,,0,
USC00136910,19710826,EVAP,79,,,0,
USC00136910,19710827,EVAP,84,,,0,
USC00136910,19710828,EVAP,61,,,0,
USC00136910,19710829,EVAP,48,,,0,
USC00136910,19710830,EVAP,69,,,0,
USC00136910,19710831,EVAP,58,,,0,
USC00136910,19710901,EVAP,76,,,0,
USC00136910,19710902,EVAP,76,,,0,
USC00136910,19710903,EVAP,86,,,0,
USC00136910,19710904,EVAP,94,,,0,
USC00136910,19710905,EVAP,43,,,0,
USC00136910,19710906,EVAP,58,,,0,
USC00136910,19710907,EVAP,71,,,0,
USC00136910,19710908,EVAP,91,,,0,
USC00136910,19710910,EVAP,76,,,0,
USC00136910,19710911,EVAP,46,,,0,
USC00136910,19710912,EVAP,66,,,0,
USC00136910,19710913,EVAP,48,,,0,
USC00136910,19710914,EVAP,69,,,0,
USC00136910,19710915,EVAP,102,,,0,
USC00136910,19710916,EVAP,41,,,0,
USC00136910,19710917,EVAP,66,,,0,
USC00136910,19710918,EVAP,23,,,0,
USC00136910,19710919,EVAP,13,,,0,
USC00136910,19710920,EVAP,36,,,0,
USC00136910,19710921,EVAP,61,,,0,
USC00136910,19710922,EVAP,48,,,0,
USC00136910,19710923,EVAP,38,,,0,
USC00136910,19710924,EVAP,53,,,0,
USC00136910,19710925,EVAP,3,,,0,
USC00136910,19710926,EVAP,38,,,0,
USC00136910,19710927,EVAP,23,,,0,
USC00136910,19710928,EVAP,71,,,0,
USC00136910,19710929,EVAP,69,,,0,
USC00136910,19710930,EVAP,41,,,0,
USC00136910,19711001,EVAP,74,,,0,
USC00136910,19711002,EVAP,114,,,0,
USC00136910,19711003,EVAP,36,,,0,
USC00136910,19711004,EVAP,74,,,0,
USC00136910,19711005,EVAP,43,,,0,
USC00136910,19711006,EVAP,69,,,0,
USC00136910,19711007,EVAP,56,,,0,
USC00136910,19711008,EVAP,43,,,0,
USC00136910,19711009,EVAP,64,,,0,
USC00136910,19711010,EVAP,38,,,0,
USC00136910,19711011,EVAP,38,,,0,
USC00136910,19711012,EVAP,41,,,0,
USC00136910,19711013,EVAP,48,,,0,
USC00136910,19711014,EVAP,20,,,0,
USC00136910,19711015,EVAP,46,,,0,
USC00136910,19711016,EVAP,41,,,0,
USC00136910,19711017,EVAP,38,,,0,
USC00136910,19711018,EVAP,30,,,0,
USC00136910,19711019,EVAP,20,,,0,
USC00136910,19711020,EVAP,10,,,0,
USC00136910,19711021,EVAP,41,,,0,
USC00136910,19711022,EVAP,18,,,0,
USC00136910,19711023,EVAP,18,,,0,
USC00136910,19711024,EVAP,15,,,0,
USC00136910,19711026,EVAP,30,,,0,
USC00136910,19711028,EVAP,66,,,0,
USC00136910,19711029,EVAP,13,,,0,
USC00136910,19711030,EVAP,0,,,0,
USC00136910,19720403,EVAP,30,,,0,
USC00136910,19720405,EVAP,33,,,0,
USC00136910,19720406,EVAP,43,,,0,
USC00136910,19720407,EVAP,41,,,0,
USC00136910,19720410,EVAP,91,,,0,
USC00136910,19720411,EVAP,51,,,0,
USC00136910,19720412,EVAP,69,,,0,
USC00136910,19720413,EVAP,25,,,0,
USC00136910,19720414,EVAP,79,,,0,
USC00136910,19720415,EVAP,41,,,0,
USC00136910,19720416,EVAP,23,,,0,
USC00136910,19720417,EVAP,30,,,0,
USC00136910,19720418,EVAP,107,,,0,
USC00136910,19720419,EVAP,104,,,0,
USC00136910,19720420,EVAP,3,,,0,
USC00136910,19720421,EVAP,33,,,0,
USC00136910,19720422,EVAP,46,,,0,
USC00136910,19720423,EVAP,38,,,0,
USC00136910,19720424,EVAP,48,,,0,
USC00136910,19720425,EVAP,38,,,0,
USC00136910,19720426,EVAP,41,,,0,
USC00136910,19720427,EVAP,66,,,0,
USC00136910,19720429,EVAP,56,,,0,
USC00136910,19720430,EVAP,28,,,0,
USC00136910,19720501,EVAP,15,,,0,
USC00136910,19720502,EVAP,71,,,0,
USC00136910,19720503,EVAP,38,,,0,
USC00136910,19720504,EVAP,36,,,0,
USC00136910,19720505,EVAP,51,,,0,
USC00136910,19720506,EVAP,58,,,0,
USC00136910,19720507,EVAP,23,,,0,
USC00136910,19720508,EVAP,3,,,0,
USC00136910,19720509,EVAP,3,,,0,
USC00136910,19720510,EVAP,38,,,0,
USC00136910,19720511,EVAP,64,,,0,
USC00136910,19720512,EVAP,38,,,0,
USC00136910,19720513,EVAP,117,,,0,
USC00136910,19720514,EVAP,51,,,0,
USC00136910,19720515,EVAP,8,,,0,
USC00136910,19720516,EVAP,38,,,0,
USC00136910,19720517,EVAP,69,,,0,
USC00136910,19720518,EVAP,58,,,0,
USC00136910,19720519,EVAP,76,,,0,
USC00136910,19720520,EVAP,64,,,0,
USC00136910,19720521,EVAP,58,,,0,
USC00136910,19720522,EVAP,71,,,0,
USC00136910,19720523,EVAP,66,,,0,
USC00136910,19720525,EVAP,69,,,0,
USC00136910,19720526,EVAP,56,,,0,
USC00136910,19720527,EVAP,56,,,0,
USC00136910,19720528,EVAP,76,,,0,
USC00136910,19720529,EVAP,69,,,0,
USC00136910,19720530,EVAP,48,,,0,
USC00136910,19720531,EVAP,64,,,0,
USC00136910,19720601,EVAP,64,,,0,
USC00136910,19720602,EVAP,84,,,0,
USC00136910,19720603,EVAP,81,,,0,
USC00136910,19720604,EVAP,84,,,0,
USC00136910,19720605,EVAP,81,,,0,
USC00136910,19720606,EVAP,112,,,0,
USC00136910,19720607,EVAP,81,,,0,
USC00136910,19720608,EVAP,79,,,0,
USC00136910,19720609,EVAP,91,,,0,
USC00136910,19720610,EVAP,99,,,0,
USC00136910,19720611,EVAP,91,,,0,
USC00136910,19720612,EVAP,69,,,0,
USC00136910,19720613,EVAP,76,,,0,
USC00136910,19720614,EVAP,56,,,0,
USC00136910,19720615,EVAP,15,,,0,
USC00136910,19720616,EVAP,91,,,0,
USC00136910,19720617,EVAP,76,,,0,
USC00136910,19720618,EVAP,38,,,0,
USC00136910,19720619,EVAP,64,,,0,
USC00136910,19720620,EVAP,46,,,0,
USC00136910,19720621,EVAP,53,,,0,
USC00136910,19720622,EVAP,71,,,0,
USC00136910,19720623,EVAP,74,,,0,
USC00136910,19720624,EVAP,97,,,0,
USC00136910,19720625,EVAP,66,,,0,
USC00136910,19720626,EVAP,71,,,0,
USC00136910,19720627,EVAP,66,,,0,
USC00136910,19720628,EVAP,79,,,0,
USC00136910,19720629,EVAP,74,,,0,
USC00136910,19720630,EVAP,89,,,0,
USC00136910,19720701,EVAP,89,,,0,
USC00136910,19720702,EVAP,91,,,0,
USC00136910,19720703,EVAP,81,,,0,
USC00136910,19720704,EVAP,74,,,0,
USC00136910,19720705,EVAP,69,,,0,
USC00136910,19720706,EVAP,56,,,0,
USC00136910,19720707,EVAP,86,,,0,
USC00136910,19720708,EVAP,61,,,0,
USC00136910,19720709,EVAP,66,,,0,
USC00136910,19720710,EVAP,51,,,0,
USC00136910,19720711,EVAP,97,,,0,
USC00136910,19720712,EVAP,76,,,0,
USC00136910,19720713,EVAP,56,,,0,
USC00136910,19720714,EVAP,51,,,0,
USC00136910,19720715,EVAP,99,,,0,
USC00136910,19720716,EVAP,66,,,0,
USC00136910,19720717,EVAP,76,,,0,
USC00136910,19720718,EVAP,61,,,0,
USC00136910,19720719,EVAP,5,,,0,
USC00136910,19720720,EVAP,66,,,0,
USC00136910,19720721,EVAP,79,,,0,
USC00136910,19720722,EVAP,109,,,0,
USC00136910,19720723,EVAP,107,,,0,
USC00136910,19720724,EVAP,38,,,0,
USC00136910,19720725,EVAP,69,,,0,
USC00136910,19720726,EVAP,64,,,0,
USC00136910,19720727,EVAP,91,,,0,
USC00136910,19720728,EVAP,25,,,0,
USC00136910,19720729,EVAP,38,,,0,
USC00136910,19720730,EVAP,66,,,0,
USC00136910,19720731,EVAP,74,,,0,
USC00136910,19720801,EVAP,66,,,0,
USC00136910,19720802,EVAP,10,,,0,
USC00136910,19720803,EVAP,61,,,0,
USC00136910,19720804,EVAP,69,,,0,
USC00136910,19720805,EVAP,38,,,0,
USC00136910,19720807,EVAP,64,,,0,
USC00136910,19720808,EVAP,56,,,0,
USC00136910,19720809,EVAP,76,,,0,
USC00136910,19720810,EVAP,38,,,0,
USC00136910,19720811,EVAP,74,,,0,
USC00136910,19720812,EVAP,61,,,0,
USC00136910,19720813,EVAP,69,,,0,
USC00136910,19720814,EVAP,64,,,0,
USC00136910,19720815,EVAP,53,,,0,
USC00136910,19720816,EVAP,58,,,0,
USC00136910,19720817,EVAP,89,,,0,
USC00136910,19720818,EVAP,74,,,0,
USC00136910,19720819,EVAP,91,,,0,
USC00136910,19720820,EVAP,69,,,0,
USC00136910,19720821,EVAP,64,,,0,
USC00136910,19720822,EVAP,84,,,0,
USC00136910,19720823,EVAP,38,,,0,
USC00136910,19720824,EVAP,38,,,0,
USC00136910,19720825,EVAP,64,,,0,
USC00136910,19720826,EVAP,30,,,0,
USC00136910,19720827,EVAP,18,,,0,
USC00136910,19720828,EVAP,81,,,0,
USC00136910,19720829,EVAP,61,,,0,
USC00136910,19720830,EVAP,43,,,0,
USC00136910,19720831,EVAP,41,,,0,
USC00136910,19720901,EVAP,56,,,0,
USC00136910,19720902,EVAP,61,,,0,
USC00136910,19720903,EVAP,20,,,0,
USC00136910,19720904,EVAP,38,,,0,
USC00136910,19720905,EVAP,23,,,0,
USC00136910,19720906,EVAP,56,,,0,
USC00136910,19720907,EVAP,51,,,0,
USC00136910,19720908,EVAP,36,,,0,
USC00136910,19720909,EVAP,53,,,0,
USC00136910,19720910,EVAP,36,,,0,
USC00136910,19720911,EVAP,51,,,0,
USC00136910,19720912,EVAP,69,,,0,
USC00136910,19720913,EVAP,38,,,0,
USC00136910,19720914,EVAP,51,,,0,
USC00136910,19720915,EVAP,56,,,0,
USC00136910,19720916,EVAP,46,,,0,
USC00136910,19720917,EVAP,61,,,0,
USC00136910,19720918,EVAP,48,,,0,
USC00136910,19720919,EVAP,51,,,0,
USC00136910,19720920,EVAP,76,,,0,
USC00136910,19720921,EVAP,74,,,0,
USC00136910,19720922,EVAP,46,,,0,
USC00136910,19720923,EVAP,38,,,0,
USC00136910,19720924,EVAP,5,,,0,
USC00136910,19720925,EVAP,48,,,0,
USC00136910,19720926,EVAP,13,,,0,
USC00136910,19720927,EVAP,64,,,0,
USC00136910,19720928,EVAP,36,,,0,
USC00136910,19720929,EVAP,48,,,0,
USC00136910,19720930,EVAP,46,,,0,
USC00136910,19730401,EVAP,51,,,0,
USC00136910,19730402,EVAP,3,,,0,
USC00136910,19730403,EVAP,0,,,0,
USC00136910,19730406,EVAP,69,,,0,
USC00136910,19730407,EVAP,58,,,0,
USC00136910,19730408,EVAP,13,,,0,
USC00136910,19730415,EVAP,30,,,0,
USC00136910,19730416,EVAP,15,,,0,
USC00136910,19730417,EVAP,36,,,0,
USC00136910,19730418,EVAP,51,,,0,
USC00136910,19730419,EVAP,20,,,0,
USC00136910,19730420,EVAP,43,,,0,
USC00136910,19730421,EVAP,13,,,0,
USC00136910,19730422,EVAP,3,,,0,
USC00136910,19730423,EVAP,76,,,0,
USC00136910,19730424,EVAP,48,,,0,
USC00136910,19730425,EVAP,61,,,0,
USC00136910,19730426,EVAP,41,,,0,
USC00136910,19730427,EVAP,38,,,0,
USC00136910,19730428,EVAP,56,,,0,
USC00136910,19730429,EVAP,48,,,0,
USC00136910,19730430,EVAP,38,,,0,
USC00136910,19730501,EVAP,36,,,0,
USC00136910,19730502,EVAP,43,,,0,
USC00136910,19730503,EVAP,28,,,0,
USC00136910,19730504,EVAP,61,,,0,
USC00136910,19730505,EVAP,30,,,0,
USC00136910,19730506,EVAP,53,,,0,
USC00136910,19730507,EVAP,13,,,0,
USC00136910,19730508,EVAP,58,,,0,
USC00136910,19730509,EVAP,66,,,0,
USC00136910,19730510,EVAP,79,,,0,
USC00136910,19730511,EVAP,64,,,0,
USC00136910,19730512,EVAP,71,,,0,
USC00136910,19730513,EVAP,46,,,0,
USC00136910,19730514,EVAP,41,,,0,
USC00136910,19730515,EVAP,71,,,0,
USC00136910,19730516,EVAP,79,,,0,
USC00136910,19730517,EVAP,81,,,0,
USC00136910,19730518,EVAP,84,,,0,
USC00136910,19730519,EVAP,64,,,0,
USC00136910,19730520,EVAP,64,,,0,
USC00136910,19730521,EVAP,56,,,0,
USC00136910,19730522,EVAP,20,,,0,
USC00136910,19730523,EVAP,38,,,0,
USC00136910,19730524,EVAP,69,,,0,
USC00136910,19730525,EVAP,15,,,0,
USC00136910,19730526,EVAP,48,,,0,
USC00136910,19730528,EVAP,69,,,0,
USC00136910,19730529,EVAP,0,,,0,
USC00136910,19730530,EVAP,15,,,0,
USC00136910,19730531,EVAP,64,,,0,
USC00136910,19730601,EVAP,76,,,0,
USC00136910,19730602,EVAP,56,,,0,
USC00136910,19730603,EVAP,58,,,0,
USC00136910,19730604,EVAP,38,,,0,
USC00136910,19730605,EVAP,71,,,0,
USC00136910,19730606,EVAP,64,,,0,
USC00136910,19730607,EVAP,71,,,0,
USC00136910,19730608,EVAP,61,,,0,
USC00136910,19730609,EVAP,76,,,0,
USC00136910,19730610,EVAP,86,,,0,
USC00136910,19730611,EVAP,91,,,0,
USC00136910,19730612,EVAP,56,,,0,
USC00136910,19730613,EVAP,64,,,0,
USC00136910,19730614,EVAP,91,,,0,
USC00136910,19730615,EVAP,15,,,0,
USC00136910,19730616,EVAP,104,,,0,
USC00136910,19730617,EVAP,61,,,0,
USC00136910,19730618,EVAP,91,,,0,
USC00136910,19730620,EVAP,43,,,0,
USC00136910,19730621,EVAP,48,,,0,
USC00136910,19730622,EVAP,58,,,0,
USC00136910,19730623,EVAP,86,,,0,
USC00136910,19730624,EVAP,61,,,0,
USC00136910,19730625,EVAP,66,,,0,
USC00136910,19730626,EVAP,28,,,0,
USC00136910,19730627,EVAP,64,,,0,
USC00136910,19730628,EVAP,66,,,0,
USC00136910,19730629,EVAP,64,,,0,
USC00136910,19730630,EVAP,102,,,0,
USC00136910,19730701,EVAP,20,,,0,
USC00136910,19730702,EVAP,56,,,0,
USC00136910,19730703,EVAP,51,,,0,
USC00136910,19730705,EVAP,66,,,0,
USC00136910,19730706,EVAP,69,,,0,
USC00136910,19730707,EVAP,69,,,0,
USC00136910,19730708,EVAP,86,,,0,
USC00136910,19730709,EVAP,56,,,0,
USC00136910,19730710,EVAP,28,,,0,
USC00136910,19730711,EVAP,97,,,0,
USC00136910,19730712,EVAP,71,,,0,
USC00136910,19730713,EVAP,76,,,0,
USC00136910,19730714,EVAP,99,,,0,
USC00136910,19730715,EVAP,38,,,0,
USC00136910,19730716,EVAP,104,,,0,
USC00136910,19730717,EVAP,38,,,0,
USC00136910,19730718,EVAP,89,,,0,
USC00136910,19730719,EVAP,33,,,0,
USC00136910,19730720,EVAP,51,,,0,
USC00136910,19730721,EVAP,28,,,0,
USC00136910,19730722,EVAP,8,,,0,
USC00136910,19730723,EVAP,8,,,0,
USC00136910,19730724,EVAP,8,,,0,
USC00136910,19730725,EVAP,15,,,0,
USC00136910,19730726,EVAP,71,,,0,
USC00136910,19730727,EVAP,18,,,0,
USC00136910,19730728,EVAP,114,,,0,
USC00136910,19730729,EVAP,76,,,0,
USC00136910,19730730,EVAP,86,,,0,
USC00136910,19730731,EVAP,86,,,0,
USC00136910,19730801,EVAP,102,,,0,
USC00136910,19730802,EVAP,30,,,0,
USC00136910,19730803,EVAP,30,,,0,
USC00136910,19730804,EVAP,81,,,0,
USC00136910,19730805,EVAP,91,,,0,
USC00136910,19730806,EVAP,51,,,0,
USC00136910,19730808,EVAP,61,,,0,
USC00136910,19730809,EVAP,46,,,0,
USC00136910,19730810,EVAP,56,,,0,
USC00136910,19730811,EVAP,61,,,0,
USC00136910,19730812,EVAP,84,,,0,
USC00136910,19730813,EVAP,46,,,0,
USC00136910,19730814,EVAP,51,,,0,
USC00136910,19730815,EVAP,64,,,0,
USC00136910,19730816,EVAP,43,,,0,
USC00136910,19730817,EVAP,53,,,0,
USC00136910,19730818,EVAP,38,,,0,
USC00136910,19730819,EVAP,81,,,0,
USC00136910,19730820,EVAP,43,,,0,
USC00136910,19730821,EVAP,71,,,0,
USC00136910,19730822,EVAP,71,,,0,
USC00136910,19730823,EVAP,81,,,0,
USC00136910,19730824,EVAP,15,,,0,
USC00136910,19730825,EVAP,28,,,0,
USC00136910,19730826,EVAP,51,,,0,
USC00136910,19730827,EVAP,58,,,0,
USC00136910,19730828,EVAP,69,,,0,
USC00136910,19730829,EVAP,81,,,0,
USC00136910,19730830,EVAP,66,,,0,
USC00136910,19730831,EVAP,48,,,0,
USC00136910,19740401,EVAP,38,,,0,
USC00136910,19740402,EVAP,23,,,0,
USC00136910,19740403,EVAP,89,,,0,
USC00136910,19740404,EVAP,51,,,0,
USC00136910,19740407,EVAP,102,,,0,
USC00136910,19740410,EVAP,61,,,0,
USC00136910,19740411,EVAP,71,,,0,
USC00136910,19740412,EVAP,30,,,0,
USC00136910,19740413,EVAP,33,,,0,
USC00136910,19740414,EVAP,48,,,0,
USC00136910,19740416,EVAP,46,,,0,
USC00136910,19740417,EVAP,51,,,0,
USC00136910,19740418,EVAP,64,,,0,
USC00136910,19740419,EVAP,61,,,0,
USC00136910,19740420,EVAP,51,,,0,
USC00136910,19740421,EVAP,81,,,0,
USC00136910,19740422,EVAP,66,,,0,
USC00136910,19740423,EVAP,71,,,0,
USC00136910,19740424,EVAP,51,,,0,
USC00136910,19740425,EVAP,76,,,0,
USC00136910,19740426,EVAP,61,,,0,
USC00136910,19740427,EVAP,69,,,0,
USC00136910,19740428,EVAP,51,,,0,
USC00136910,19740429,EVAP,61,,,0,
USC00136910,19740430,EVAP,25,,,0,
USC00136910,19740501,EVAP,48,,,0,
USC00136910,19740502,EVAP,38,,,0,
USC00136910,19740503,EVAP,69,,,0,
USC00136910,19740504,EVAP,71,,,0,
USC00136910,19740505,EVAP,43,,,0,
USC00136910,19740506,EVAP,74,,,0,
USC00136910,19740507,EVAP,58,,,0,
USC00136910,19740508,EVAP,8,,,0,
USC00136910,19740509,EVAP,15,,,0,
USC00136910,19740510,EVAP,30,,,0,
USC00136910,19740511,EVAP,30,,,0,
USC00136910,19740512,EVAP,61,,,0,
USC00136910,19740513,EVAP,66,,,0,
USC00136910,19740514,EVAP,48,,,0,
USC00136910,19740515,EVAP,33,,,0,
USC00136910,19740516,EVAP,51,,,0,
USC00136910,19740517,EVAP,124,,,0,
USC00136910,19740518,EVAP,23,,,0,
USC00136910,19740519,EVAP,46,,,0,
USC00136910,19740520,EVAP,13,,,0,
USC00136910,19740521,EVAP,58,,,0,
