week,collected_date,environmental_location,microcystin,x16s,mcy_a_m,mcy_a_p,mcy_a_a,doc_ppm,tkp_mg_p_l,tkn_mg_n_l,cl_mg_cl_l,p_h,mcya_16s,category_d,category_d_ahead,ortho_p_mg_p_l,month.collected_date.,avg_temp,avg_humid,avg_dew,avg_wind,avg_gust,precip,open_water,barren_land,shrub_scrub,herbaceuous,hay_pasture,cultivated_crops,wetlands_sum,developed_sum,forest_sum
4,2018-06-12,Backbone Beach,-0.294457100587135,-0.153740403646071,-0.220834909516514,-0.146871607278846,NA,-1.10515264247476,1.36676860629285,-0.338662140798354,0.501627110728379,-2.43229800475149,-0.249672018332099,1,1,0.195008546784801,-0.908753518123319,-0.0470122890918797,0.911268079180729,0.482371006909422,-0.605836119356364,0.138162158020423,-0.316179454241665,-0.947433969476486,-0.297997867949224,-0.434947348765106,0.844458265801925,-0.603310570580308,1.11389136646281,-0.600439618989127,-0.325464075839665,0.629148097470067
9,2018-07-17,Backbone Beach,-0.296199820708413,0.594352436546691,-0.220834909516514,-0.146871607278846,NA,-1.30597192219678,2.27512286847695,-0.700082242638043,-0.335847773548467,-2.81117280641442,-0.249672018332099,1,1,0.0385116994378699,0.0903109086333733,0.325179119599298,-0.192443152020686,0.183818240311248,-0.605836119356364,0.0608694951427085,-0.316179454241665,-0.947433969476486,-0.297997867949224,-0.434947348765106,0.844458265801925,-0.603310570580308,1.11389136646281,-0.600439618989127,-0.325464075839665,0.629148097470067
2,2018-05-29,Backbone Beach,-0.296548364732668,-0.418937336412818,-0.220834909516514,-0.146871607278846,NA,0.218173283424542,1.6806365145024,-0.438457243545134,0.651861154854378,-1.29567359976272,-0.249672018332099,1,1,-0.225633268338454,-1.90781794488001,0.981987487877845,-0.633927644501253,0.537658556279454,-0.605836119356364,0.0608694951427085,-0.316179454241665,-0.947433969476486,-0.297997867949224,-0.434947348765106,0.844458265801925,-0.603310570580308,1.11389136646281,-0.600439618989127,-0.325464075839665,0.629148097470067
6,2018-06-26,Backbone Beach,-0.300556621011608,-0.102284282362971,-0.166471549271329,1.65819467119905,NA,-1.39569370123225,1.42193326894786,-0.537353291312213,-0.714401033671426,-1.59478528528608,-0.191309280005227,1,1,0.195008546784801,-0.908753518123319,0.0624557722878782,0.764106581687207,0.504486026657435,-0.559108134782566,0.473097030490518,0.349955910245096,-0.947433969476486,-0.297997867949224,-0.434947348765106,0.844458265801925,-0.603310570580308,1.11389136646281,-0.600439618989127,-0.325464075839665,0.629148097470067
3,2018-06-05,Backbone Beach,-0.302125069120758,-0.37638708227487,-0.220834909516514,-0.146871607278846,NA,-1.35519233389335,1.57601387843255,-0.469924167834659,0.752778248325034,-0.976621135204464,-0.249672018332099,1,NA,0.195008546784801,-0.908753518123319,0.467487599392983,-1.14899288572858,-0.346942233641061,0.188539618398196,1.29755210118614,-0.316179454241665,-0.947433969476486,-0.297997867949224,-0.434947348765106,0.844458265801925,-0.603310570580308,1.11389136646281,-0.600439618989127,-0.325464075839665,0.629148097470067
13,2018-08-15,Beed's Lake Beach,-0.212549254887077,0.802156003266903,-0.137489190023897,-0.146871607278846,NA,-0.703795342526131,1.07762968479072,-0.456438343139148,-0.0596956818001451,-1.59478528528608,-0.218196330366189,1,1,0.323914909483863,1.08937533539007,0.730210946704402,0.101879842966358,0.825153813003622,-0.465652165634971,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
4,2018-06-13,Beed's Lake Beach,-0.229453640063472,0.475607541277999,-0.189966124519248,-0.146871607278846,NA,-1.09502730064004,2.01733117967264,-0.549940061028023,0.00571777358298351,-0.996561914239354,-0.234452292669571,1,1,0.127163092732663,-0.908753518123319,-0.112693125919734,-1.22257363447534,-1.05462286557747,0.468907525840981,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
12,2018-08-08,Beed's Lake Beach,-0.238167240669861,0.217337394068593,-0.211968708492299,-0.146871607278846,NA,-0.644590218742539,0.478427314572495,-1.00486188075659,-0.590537858993075,-0.59774633354154,-0.243907477550028,1,1,0.323914909483863,1.08937533539007,0.226657864357515,0.24904134045988,0.371795908169358,0.141811633824398,-1.12428466898224,-0.291507774075489,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
15,2018-08-29,Beed's Lake Beach,-0.247403657312634,-0.593096516140234,-0.220834909516514,-0.146871607278846,NA,-0.28331239688969,1.51324029679064,-0.832243324654049,-0.597273275864986,-1.79419307563499,0.551754803084596,1,1,0.323914909483863,1.08937533539007,-1.0760120660616,0.24904134045988,-0.921932747089395,0.468907525840981,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
1,2018-05-23,Beed's Lake Beach,-0.25315463371285,-0.262589890975706,-0.220834909516514,-0.146871607278846,NA,-1.05283837632869,1.41622657970769,-0.405192209296207,0.281641546115309,0.000477037505186043,-0.249672018332099,1,1,0.648007424609845,-1.90781794488001,0.051508966149903,0.101879842966358,0.11747318106721,0.842731402431362,-1.12428466898224,2.37303368387156,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
14,2018-08-22,Beed's Lake Beach,-0.257511434016045,2.68228351168787,-0.155324488022317,-0.146871607278846,NA,-0.491725682987752,1.38008421451992,-0.673110593247021,0.140197791805193,-1.39537749493717,-0.239133162979073,1,1,0.323914909483863,1.08937533539007,-0.156480350471638,-0.928250639488297,-0.800300138475324,-0.185284258192185,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
7,2018-07-03,Beed's Lake Beach,-0.269187658828607,0.23910729153452,-0.220042610701584,-0.146871607278846,NA,-1.06211993967719,1.16513225314005,-0.397999769458601,0.0113115943749092,-1.39537749493717,-0.249170364592069,1,1,0.0594568088426835,0.0903109086333733,0.609796079186667,0.101879842966358,0.692463694515545,1.35673923274314,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
2,2018-05-30,Beed's Lake Beach,-0.289228940223302,0.202494282160006,-0.219322339051648,-0.146871607278846,NA,-1.00896189504489,1.53987151324479,-0.438457243545134,0.252302526859699,0.399292618203001,-0.248670242359386,1,1,0.648007424609845,-1.90781794488001,0.303285507323346,-0.192443152020686,0.150645710689229,0.609091479562374,-1.12428466898224,0.201925829248038,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
11,2018-08-01,Beed's Lake Beach,-0.296548364732668,1.26724017640262,-0.207424137367702,-0.146871607278846,NA,-0.668919165095416,-0.672421682195848,-0.62096540442438,-1.28177428542387,-0.797154123890447,-0.245873563395472,1,1,0.323914909483863,1.08937533539007,0.051508966149903,-0.118862403273925,0.00689808232714543,0.562363494988576,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
5,2018-06-20,Beed's Lake Beach,-0.304390605278419,0.324207799810416,-0.217473641816811,-0.146871607278846,NA,-0.958335185871268,1.1689367126335,-0.476217552692564,-0.137210055631113,-1.59478528528608,-0.247741231128309,1,1,0.127163092732663,-0.908753518123319,-0.0470122890918797,1.13201032542101,0.592946105649486,1.73056310933352,4.08008796478385,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
3,2018-06-06,Beed's Lake Beach,-0.310141581678636,-0.0706189769579866,-0.220834909516514,-0.146871607278846,NA,-1.068870167567,2.6032179416638,-0.72165956215086,0.207894439348291,-1.59478528528608,-0.249672018332099,1,1,0.127163092732663,-0.908753518123319,-0.0251186768159278,-0.118862403273925,-0.0594469769168933,0.796003417857564,4.10585218574309,-0.266836093909313,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
10,2018-07-25,Beed's Lake Beach,-0.312232845824169,1.04954120174335,-0.212671830817237,-0.146871607278846,NA,-0.461068397988172,-0.653399384728603,-0.768410421095298,0.0322028026386309,-1.43525905300695,-0.247053492037389,1,1,0.0594568088426835,0.0903109086333733,0.160977027529661,-0.192443152020686,0.0400706119491644,0.515635510414779,-1.12428466898224,-0.0201192922475495,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
9,2018-07-18,Beed's Lake Beach,-0.323211982588219,1.45525292724471,-0.189623138019279,-0.146871607278846,NA,-1.02274361031993,0.756606916051,-0.740539716724575,-0.0330964931364995,-0.438220101262413,-0.24164306160578,1,1,0.0594568088426835,0.0903109086333733,0.270445088909419,-0.192443152020686,0.172760730437242,0.141811633824398,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
8,2018-07-11,Beed's Lake Beach,-0.323211982588219,0.51518917303423,-0.220834909516514,-0.146871607278846,NA,-0.840206197799492,10.1455588874266,-0.480712827591068,-1.03872847999511,0.85793053600549,-0.249672018332099,1,1,0.0594568088426835,0.0903109086333733,0.784944977394281,0.0282990942195968,0.825153813003622,0.982915356152755,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
6,2018-06-27,Beed's Lake Beach,-0.323211982588219,0.206452445335629,-0.204783141317936,-0.146871607278846,NA,-1.19768701646432,1.29828833541077,-0.549041006048322,-0.0133468809527626,0.399292618203001,-0.239093555544876,1,NA,0.127163092732663,-0.908753518123319,0.150030221391684,0.24904134045988,0.316508358799325,-0.232012242765983,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,-0.0910229702359517,-0.197794225038354,2.13592396328407,0.484796872912367,0.103018794253381,-0.872494868972792
15,2018-08-27,Big Creek Beach,-0.174209412218964,11.7761634076819,-0.0961593167775581,-0.146871607278846,NA,-0.587353911426809,1.09855421200469,-0.73424633186667,0.241571523707842,0.000477037505186043,-0.244360942864903,1,1,-0.22598119374385,1.08937533539007,1.06956193698165,-0.118862403273925,1.00207397098772,0.842731402431362,0.524625472408995,1.70689831938479,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
12,2018-08-07,Big Creek Beach,-0.188673989225571,0.247023617885766,-0.191166577269142,-0.146871607278846,NA,-0.964241635274857,0.558320963934926,-1.06779572933564,-0.321007024508665,-0.398338543192629,-0.231064155861305,1,1,-0.22598119374385,1.08937533539007,0.281391895047394,0.396202837953402,0.515543536531441,-0.559108134782566,-0.660528691715958,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
1,2018-05-22,Big Creek Beach,-0.195993413734937,0.51518917303423,-0.220834909516514,-0.146871607278846,NA,-0.577791088582903,1.59884063539325,-0.430365748727827,1.15519086651967,0.399292618203001,-0.249672018332099,1,1,-0.159875366718689,-1.90781794488001,-0.298788830265322,0.24904134045988,-0.136849546034938,0.141811633824398,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
14,2018-08-20,Big Creek Beach,-0.202964294220049,-0.116137853477652,-0.220834909516514,-0.146871607278846,NA,-0.637699361105018,1.0833363740309,-0.682101143044029,0.191227136580513,0.798108198900819,-0.249672018332099,1,1,-0.22598119374385,1.08937533539007,-0.342576054817226,1.27917182291453,0.404968437791377,0.188539618398196,0.112397937061185,4.88954506082154,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
13,2018-08-14,Big Creek Beach,-0.247752201336889,1.49483455900094,-0.206326580567799,-0.146871607278846,NA,-0.764406763786769,1.20888353731472,-0.587700370175453,0.113826922357544,1.19692377959863,-0.246010628404943,1,1,-0.22598119374385,1.08937533539007,0.150030221391684,0.396202837953402,0.404968437791377,-0.559108134782566,-0.660528691715958,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
4,2018-06-12,Big Creek Beach,-0.252631817676467,-0.330868205755204,-0.219571004264126,-0.146871607278846,NA,-0.922333970458917,1.23551475376886,-0.418678033991718,1.11854563235216,-0.398338543192629,-0.247132334298903,1,1,-0.227720820770827,-0.908753518123319,0.971040681739868,-0.266023900767447,0.780923773507596,-0.0918282890445902,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
11,2018-07-31,Big Creek Beach,-0.28225805973819,-0.173531219524187,-0.218348257391734,-0.146871607278846,NA,-0.844987609221445,-0.76563093978535,-0.716265232272656,-0.63974065004042,-0.996561914239354,-0.246549102924929,1,1,-0.111165809963308,0.0903109086333733,0.412753568703104,-0.781089141994775,-0.181079585530964,-0.512380150208769,-0.609000249797482,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
3,2018-06-05,Big Creek Beach,-0.290100300283941,-0.163635811585129,-0.219847108396601,-0.146871607278846,NA,-0.857925546010258,1.66161421703516,-0.494198652286578,1.1759679151754,-0.996561914239354,-0.248460051237866,1,1,-0.227720820770827,-0.908753518123319,0.587902466910716,-1.22257363447534,-0.280597174397022,0.515635510414779,-1.12428466898224,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
5,2018-06-19,Big Creek Beach,-0.290971660344579,-0.0627026506067404,-0.220834909516514,-0.146871607278846,NA,-1.02077479385206,1.01295387340209,-0.45913550807825,0.431875590241308,-0.59774633354154,-0.249672018332099,1,1,-0.227720820770827,-0.908753518123319,0.193817445943588,0.98484882792749,0.76986626363359,-0.325468211913578,-0.480179145001292,2.37303368387156,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
2,2018-05-29,Big Creek Beach,-0.290971660344579,-0.347690399251602,-0.220834909516514,-0.146871607278846,NA,-0.707170456471039,1.42763995818804,-0.434861023626331,0.947762858786437,-0.398338543192629,-0.249672018332099,1,1,-0.159875366718689,-1.90781794488001,0.752104558980352,-0.560346895754491,0.272278319303301,1.02964334072655,-1.12428466898224,0.448642630909801,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
10,2018-07-24,Big Creek Beach,-0.29410855656288,0.32321825901651,-0.220834909516514,-0.146871607278846,NA,-0.746828045323707,-0.761826480291901,-0.667716263368817,0.485644765608592,-1.1162065884487,-0.249672018332099,1,1,-0.111165809963308,0.0903109086333733,0.434647180979056,-0.781089141994775,-0.103677016412919,-0.185284258192185,-0.299829598286625,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
8,2018-07-10,Big Creek Beach,-0.300556621011608,-0.0439013755225307,-0.219202293776658,-0.146871607278846,NA,-0.706045418489403,1.35345299806578,-0.424072363869922,-0.0825276033998412,0.199884827854093,-0.248105620620669,1,1,-0.111165809963308,0.0903109086333733,1.11334916153355,0.0282990942195968,1.1347640894758,-0.465652165634971,-0.609000249797482,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
6,2018-06-26,Big Creek Beach,-0.322689166551836,-0.160667189203412,-0.219986017929089,-0.146871607278846,NA,-0.936115685733958,1.25073259174266,-0.538252346291914,0.105264951757658,-0.198930752843721,-0.248637634231007,1,1,-0.227720820770827,-0.908753518123319,-0.189320768885565,0.690525832940446,0.228048279807274,-0.372196196487376,-0.480179145001292,1.65755495905244,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
9,2018-07-17,Big Creek Beach,-0.323211982588219,0.133226426586602,-0.220834909516514,-0.146871607278846,NA,0.0274793455372456,1.37534755925547,-0.705476572516247,-0.452176414098918,-0.896858019064899,-0.249672018332099,1,1,-0.111165809963308,0.0903109086333733,0.828732201946183,-1.14899288572858,0.017955592201152,-0.652564103930162,-0.737821354593673,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
7,2018-07-02,Big Creek Beach,-0.323211982588219,-0.593096516140234,-0.220834909516514,-0.146871607278846,NA,-0.743452931378799,1.40291097148062,-0.469924167834659,-0.30936274449282,-0.198930752843721,-0.233788592800353,1,NA,-0.111165809963308,0.0903109086333733,0.336125925737273,-0.192443152020686,0.161703220563236,0.00162768010300492,-0.196772714449672,-0.316179454241665,-0.746584625100882,-0.297997867949224,-0.434947348765106,1.07832857481139,0.917375725202019,-0.0283803593962403,-0.329130496013753,0.388674040982079,0.174104774305565
9,2018-07-17,Black Hawk Beach,0.679723447207175,0.0184396944935328,0.120436657953255,-0.146871607278846,NA,-0.474850113263213,1.63078983952992,-0.620066349444679,0.252530846075696,1.19692377959863,0.0443789920410173,1,1,0.195092048882096,0.0903109086333733,0.128136609115734,-0.266023900767447,-0.0483894670428867,-0.88620402679915,-0.686292912675196,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
12,2018-08-07,Black Hawk Beach,-0.121927808580629,-0.355606725602849,-0.168186481771178,0.331664482142194,NA,0.0761372382430011,0.423262651917484,-1.05610801459953,0.0316320045986384,0.798108198900819,-0.132860623872195,1,1,-0.16457235969153,1.08937533539007,-0.0798527075058067,0.764106581687207,0.349680888421344,-0.979659995946745,-0.763585575552911,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
6,2018-06-26,Black Hawk Beach,-0.16514726758832,-0.208165147310889,-0.141262041523563,-0.146871607278846,NA,-0.378659365833338,1.29067941642387,-0.566123050662636,0.993655021201826,-0.298634648018177,-0.140747297909275,1,1,-0.266340540769737,-0.908753518123319,-0.40825689164508,0.98484882792749,0.161703220563236,-0.88620402679915,-0.50594336596053,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
10,2018-07-24,Black Hawk Beach,-0.165495811612575,0.812051411205961,-0.0356221995329208,-0.146871607278846,NA,0.570310171676598,-1.05286763154076,-0.684798307983131,0.303560190851017,0.798108198900819,-0.180218622350984,1,1,0.195092048882096,0.0903109086333733,-0.0579590952298548,-0.339604649514208,-0.313769704019041,-1.02638798052054,-0.892406680349101,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
8,2018-07-10,Black Hawk Beach,-0.17455795624322,-0.174520760318092,-0.142805480773426,-0.146871607278846,NA,0.591404633832273,1.4942179993234,-0.424072363869922,0.693871890597819,0.399292618203001,-0.151445420084577,1,1,0.195092048882096,0.0903109086333733,0.83967900808416,0.24904134045988,1.02418899073574,-0.839476042225352,-0.50594336596053,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
15,2018-08-27,Black Hawk Beach,-0.182051652764715,0.29056341281762,-0.207458436017699,-0.146871607278846,NA,-0.0332727054710965,1.13469657719246,-0.879893238578187,0.465324355384862,-0.59774633354154,-0.241695723136059,1,1,-0.16457235969153,1.08937533539007,1.08050874311963,0.24904134045988,1.24533918821587,-0.418924181061174,0.344275925694328,-0.316179454241665,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
4,2018-06-12,Black Hawk Beach,-0.192507973492382,0.406339685704595,-0.145549372773183,-0.146871607278846,NA,-0.123557003497383,1.36106191705268,-0.438457243545134,1.16946081751948,0.199884827854093,-0.20998017932705,1,1,-0.266340540769737,-0.908753518123319,-0.353522860955201,1.49991406915482,0.460255987161409,-0.979659995946745,-0.866642459389863,-0.291507774075489,0.619190916653229,-0.297997867949224,-0.434947348765106,-0.792633897264359,-1.00882691612226,0.993652237425017,0.34914231142468,0.24584641761773,-1.05451219823859
